"ID","아파트명","지번주소","세대수","임대수","동수","용적률","건폐율","주차대수"
"22680","양천벽산블루밍1단지","서울 양천구 신월동 1026",202,0,2,244,24,207
"22681","양천벽산블루밍2단지","서울 양천구 신월동 1027",235,0,3,249,24,238
"22682","양천벽산블루밍3단지","서울 양천구 신월동 1048",48,0,1,228,22,48
"100291","양천중앙하이츠","서울 양천구 신정동 1314",241,0,4,208,19,488
"129045","양천홈타운1차","서울 양천구 신월동 456-1",21,0,1,197,53,14
"128950","양천홈타운2차","서울 양천구 신월동 461-5",18,0,1,198,54,13
"136129","양천홈타운3차","서울 양천구 신월동 470-26",29,0,1,199,54,24
"11306","양촌","서울 강동구 길동 352-3",19,0,2,161,35,19
"14148","양평","서울 영등포구 양평동2가 30-5",12,0,1,249,45,10
"727","양평벽산블루밍","서울 영등포구 양평동2가 23",417,0,3,246,19,504
"679","양평삼호","서울 영등포구 양평동3가 66",213,0,1,371,24,221
"119451","양평역미소지움","서울 영등포구 양평동3가 106",128,128,1,298,26,128
"17525","양평역월드메르디앙","서울 영등포구 양평동3가 19",116,0,2,248,26,137
"26771","양평우림루미아트","서울 영등포구 양평동3가 102",170,0,2,289,28,181
"102252","양평태승훼미리","서울 영등포구 양평동3가 103",64,11,1,247,29,74
"730","양평한신","서울 영등포구 양평동1가 14-1",165,0,2,339,28,208
"735","양평한신","서울 영등포구 양평동5가 76",1215,0,10,282,29,1215
"3801","양평현대6차","서울 영등포구 양평동3가 101",770,0,9,371,23,809
"114600","양화빌2차(도시형)","서울 영등포구 양평동4가 224-2",16,0,1,207,49,4
"120884","어바니엘(도시형)","서울 금천구 가산동 775",299,0,1,302,31,234
"122147","어바니엘(도시형)","서울 양천구 목동 514-18",184,0,1,399,59,110
"128872","어바니엘(도시형)","서울 강동구 천호동 452-22",182,182,1,599,59,94
"123369","어바니엘한강(도시형)","서울 동작구 노량진동 333",207,207,1,379,43,137
"113182","어반넥서스","서울 동대문구 제기동 1158-40",28,0,1,478,58,23
"125803","어반카운티","서울 중랑구 상봉동 84-15",16,16,1,346,56,10
"122917","어반큐브(도시형)","서울 성동구 사근동 231-28",94,94,1,228,45,52
"134262","어반팰리스(도시형)","서울 금천구 독산동 973-1",24,0,1,359,41,11
"120385","어반휴(도시형)","서울 성북구 석관동 338-241",29,0,2,199,54,18
"130341","어반휴6차(도시형)","서울 중랑구 면목동 90-64",16,0,1,249,43,10
"126409","어반힐(도시형)","서울 영등포구 양평동1가 147",15,0,1,299,57,10
"128909","어번테라스3차","서울 서초구 방배동 12-13",6,0,1,149,50,18
"131604","어썸씨티","서울 영등포구 양평동3가 78-3",8,0,1,269,55,4
"9423","어울림","서울 송파구 거여동 593",140,0,3,321,24,209
"135042","어젤리아명륜1(도시형)","서울 종로구 명륜2가 8-67",28,0,1,509,56,28
"111786","어진재(도시형)","서울 동대문구 제기동 1213",124,0,1,194,48,39
"108128","어퍼하우스","서울 서초구 방배동 12-1",18,0,1,239,44,62
"114644","에덴","서울 은평구 불광동 329-11",10,0,1,293,59,8
"9506","에덴","서울 도봉구 쌍문동 713",82,0,1,0,0,0
"112138","에덴드림","서울 은평구 구산동 14-21",10,0,1,254,59,10
"103339","에덴지우","서울 마포구 연남동 239-1",12,0,1,296,52,18
"107945","에덴지우","서울 마포구 서교동 458-6",19,0,1,282,54,20
"25276","에덴지우","서울 마포구 합정동 355-1",19,0,1,261,53,25
"124026","에덴하우스(도시형)","서울 동대문구 용두동 39-415",18,0,1,199,58,6
"106494","에레프(도시형)","서울 강남구 역삼동 831-29",63,0,1,517,58,7
"124321","에르스떼","서울 관악구 신림동 1416-28",18,0,1,389,41,12
"115394","에메랄드","서울 동대문구 장안동 351-5",29,0,1,236,41,28
"102021","에메랄드(101동)","서울 관악구 봉천동 41-253",19,0,1,196,44,19
"102022","에메랄드(102동)","서울 관악구 봉천동 41-259",9,0,1,160,40,9
"105807","에메랄드(103~105동)","서울 관악구 봉천동 41-265",42,0,3,0,0,53
"116070","에버그린","서울 은평구 역촌동 32-42",12,0,1,251,58,13
"124917","에버그린","서울 강남구 개포동 166-4",9,0,1,311,59,9
"1271","에벤에셀(신원1차)","서울 도봉구 쌍문동 256",71,0,2,356,58,61
"127130","에벤에셀나래하우스","서울 강동구 암사동 513-39",22,0,1,359,58,10
"104215","에벤에셀빌라트","서울 강남구 역삼동 685-19",19,0,1,294,59,19
"105449","에벤에셀프라자","서울 금천구 시흥동 912-20",15,0,1,329,54,15
"135102","에비뉴나인티(도시형)","서울 강남구 청담동 90-13",28,0,1,199,59,33
"128510","에비뉴잠실","서울 송파구 방이동 47-2",28,0,1,751,59,18
"126729","에비앙(도시형)","서울 양천구 신정동 1029-14",28,0,1,394,44,14
"130502","에비앙하우스(도시형)","서울 서초구 서초동 1487-110",16,0,1,244,49,9
"11069","에셀비전21","서울 관악구 신림동 1720",52,0,1,258,21,61
"137449","에셀파크빌Ⅱ(도시형)","서울 관악구 신림동 251-207",27,0,2,199,58,14
"137589","에스아이팰리스(도시형)","서울 송파구 오금동 1-6번지외 3필지",60,0,1,359,49,59
"117982","에스알빌(도시형)","서울 강서구 화곡동 925-3",29,0,1,432,59,9
"116359","에스앤제이프리미안(도시형)","서울 동대문구 전농동 601-2",18,0,1,686,58,10
"107618","에스엔(도시형)","서울 동작구 사당동 148-16",12,0,1,427,59,3
"110830","에스엔타워(도시형)","서울 노원구 상계동 1117-16",56,0,1,358,57,21
"119515","에스엠벨리체","서울 은평구 녹번동 80-8",15,0,1,283,45,11
"105905","에스엠벨리체(도시형)","서울 강서구 화곡동 814-2",10,0,1,199,52,8
"106642","에스엠이로빌(358-1)","서울 강동구 길동 358-1",19,0,1,256,58,21
"18987","에스엠이로빌(379)","서울 강동구 길동 379",36,0,1,215,27,39
"130531","에스엠케이","서울 강서구 화곡동 938-23",27,0,1,593,59,16
"129202","에스엠파크(도시형)","서울 성북구 길음동 1215",15,0,1,248,47,10
"129203","에스엠파크2차(도시형)","서울 성북구 길음동 1205",14,0,1,249,48,9
"125075","에스엠파크3차(도시형)","서울 성북구 길음동 1207",14,0,1,249,48,9
"127304","에스엠파크뷰(도시형)","서울 강서구 내발산동 678-30",29,0,2,249,43,18
"126765","에스엠파크빌(도시형)","서울 강서구 공항동 1377",55,0,3,205,45,55
"128686","에스제이팰리스","서울 영등포구 도림동 195-5",25,0,1,287,32,17
"15713","에스케이","서울 성북구 종암동 127",32,0,1,196,26,32
"9467","에스케이","서울 광진구 중곡동 292",182,0,3,384,30,226
"125051","에스케이이팰리스(도시형)","서울 양천구 신월동 86-4",20,0,1,249,46,11
"122341","에스클래스","서울 은평구 응암동 85-19",8,0,1,299,59,4
"133216","에스클래스","서울 관악구 봉천동 37-82",16,0,1,248,43,16
"118310","에스타워","서울 강서구 화곡동 900-28",18,0,1,415,59,9
"135934","에스타워(도시형)","서울 양천구 신월동 413-7",18,0,1,164,46,10
"24039","에스탑(118-2)","서울 송파구 송파동 118-2",18,0,1,295,51,26
"133304","에스탑(20-10)","서울 송파구 송파동 20-10",10,0,1,234,48,12
"107347","에스피30(도시형)","서울 구로구 구로동 476-75",28,0,1,194,55,8
"105904","에어팰리스(도시형)","서울 강서구 방화동 619-7",126,0,1,440,59,31
"125718","에어포트힐(도시형)","서울 강서구 공항동 658-11",12,12,1,199,59,6
"121400","에이메스더리버송파","서울 송파구 삼전동 38-11",24,0,1,199,19,22
"3770","에이스","서울 양천구 목동 769-19",49,0,1,237,37,48
"25273","에이스리버티움","서울 영등포구 양평동4가 324",34,0,1,249,25,43
"13509","에이스빌","서울 강동구 길동 370-3",24,0,1,220,38,40
"116497","에이스인헌","서울 관악구 봉천동 196-215",19,0,1,199,42,19
"128420","에이앤캐슬","서울 양천구 목동 713-9",14,0,1,249,47,11
"137335","에이엔캐슬","서울 금천구 독산동 1009-75",29,0,2,248,55,21
"137123","에이엔타워","서울 양천구 신월동 145-6",18,0,1,350,59,13
"110945","에이원","서울 서대문구 홍제동 132-5",29,0,1,249,45,25
"11263","에이원","서울 양천구 신월동 413-3",18,0,1,218,39,10
"25272","에이원","서울 강서구 화곡동 392-58",8,0,1,199,57,8
"122788","에이원빌리지(391-25,도시형)","서울 동대문구 장안동 391-25",24,0,2,199,59,19
"118034","에이원빌리지(391-41,도시형)","서울 동대문구 장안동 391-41",20,0,2,199,58,17
"122792","에이원빌리지3단지(도시형)","서울 동대문구 장안동 390-12",29,0,3,199,56,23
"130245","에이원하우징","서울 영등포구 당산동1가 166-1",8,0,1,249,55,5
"12063","에이지에스드림","서울 강서구 내발산동 674-20",15,0,1,246,59,13
"116891","에이치플러스429","서울 영등포구 영등포동7가 94-95",10,0,1,399,52,7
"126608","에이케이레지던스(도시형)","서울 동작구 사당동 321-22",17,17,1,199,59,8
"125659","에이클래스","서울 영등포구 영등포동6가 42",16,0,1,235,59,8
"17427","에이탑","서울 광진구 중곡동 168-1",12,0,1,249,44,11
"122851","에일린하우스(도시형)","서울 송파구 오금동 39-5",20,0,2,196,57,17
"108289","에코(도시형)","서울 영등포구 당산동 121-274",28,0,1,374,58,7
"126245","에코그린빌","서울 중랑구 상봉동 128-90",6,0,1,336,53,5
"16455","에코벨리","서울 은평구 신사동 34-7",13,0,1,248,39,10
"106973","에코빌리지","서울 서대문구 연희동 169-9",18,0,1,293,42,18
"124637","에코시티","서울 동대문구 제기동 705-7",18,0,1,249,49,10
"113993","에코하우스","서울 성동구 홍익동 305-2",22,0,1,198,58,8
"112241","에코하우스(도시형)","서울 성동구 도선동 329-1",56,0,2,0,0,16
"124819","에코하우스(도시형)","서울 강북구 번동 449-12",10,0,1,209,59,2
"123984","에코하임","서울 영등포구 영등포동2가 28-105",16,0,1,397,44,11
"110062","에피소드1(도시형)","서울 광진구 군자동 355-5",72,0,1,374,57,21
"124490","에피소드원","서울 중랑구 묵동 163-4",28,28,1,490,59,0
"137420","엔비어스파크(도시형)","서울 영등포구 영등포동7가 209",236,0,1,287,49,133
"11250","엔에스","서울 은평구 역촌동 46-29",16,0,1,298,44,16
"121312","엔에스","서울 은평구 구산동 26-41",10,0,1,269,56,8
"116469","엔에스파크타운","서울 동대문구 장안동 346-28",8,0,1,331,59,8
"116215","엔프라2차(도시형)","서울 강서구 화곡동 918-25",44,0,1,599,59,10
"110487","엘디타운(도시형)","서울 관악구 봉천동 883-9",24,0,1,397,59,18
"119840","엘렌시아(도시형)","서울 은평구 대조동 219-3",12,0,1,249,31,9
"102803","엘르빌","서울 서대문구 창천동 506-27",19,0,1,246,42,30
"104482","엘르빌","서울 서초구 방배동 985-15",14,0,1,272,42,25
"15990","엘르빌","서울 마포구 연남동 250-2",12,0,1,281,57,18
"23203","엘르빌2","서울 서대문구 창천동 368",12,0,1,238,48,13
"101565","엘르빌2차","서울 마포구 연남동 254-1",13,0,1,288,46,15
"113988","엘리사(도시형)","서울 은평구 불광동 319-8",16,0,1,359,51,4
"13679","엘리스","서울 동작구 신대방동 366-176",10,0,1,213,51,11
"102882","엘리시아","서울 양천구 목동 524",17,0,1,199,44,17
"103241","엘리시아","서울 종로구 평창동 66-1",19,0,1,192,43,63
"120622","엘리시안파크(도시형)","서울 광진구 화양동 132-75",29,0,1,390,57,11
"117840","엘리시움","서울 송파구 오금동 26-2",29,0,1,199,26,29
"126004","엘리안(도시형)","서울 동작구 노량진동 39-11",16,0,1,372,58,4
"104521","엘리온","서울 양천구 목동 803-2",24,0,1,199,42,24
"22931","엘리제","서울 서초구 서초동 1471-15",10,0,1,243,55,12
"111914","엘리제(도시형)","서울 금천구 시흥동 991-45",24,0,2,249,59,19
"101345","엘리제빌","서울 서초구 반포동 99-1",19,0,1,247,43,59
"105311","엘리체(도시형)","서울 금천구 독산동 960-11",28,0,1,309,57,10
"104814","엘리트하우스(도시형)","서울 도봉구 쌍문동 435-1",29,0,1,191,51,6
"126260","엘리트하우스(도시형)","서울 송파구 거여동 251-22",14,0,1,199,55,7
"101769","엘림","서울 마포구 서교동 453-14",12,0,1,271,50,12
"107691","엘림","서울 양천구 신월동 986-13",18,0,1,241,44,20
"118529","엘림빌(도시형)","서울 송파구 가락동 7-4",18,0,1,195,59,6
"119820","엘림스퀘어1(도시형)","서울 강동구 천호동 452-5",34,0,1,599,59,16
"119732","엘림스퀘어II(도시형)","서울 강동구 천호동 416-12",143,0,1,539,59,73
"128744","엘림아너스빌","서울 은평구 응암동 584-16",16,0,1,240,49,11
"116345","엘림타운","서울 노원구 공릉동 379-2",19,0,1,272,56,20
"111191","엘림하우스(도시형)","서울 동대문구 장안동 339-15",29,0,3,199,50,24
"137483","엘바움(도시형)","서울 중구 신당동 251-73",24,0,1,398,57,14
"26349","엘아이지건영리가","서울 강동구 성내동 244-12",46,0,1,473,59,81
"114665","엘에스타워(도시형)","서울 송파구 삼전동 7-16",48,0,1,352,51,18
"27530","엘크루","서울 강동구 천호동 427-3",47,0,1,699,59,165
"123448","엘타운(도시형)","서울 성북구 성북동 184-13",13,0,1,180,58,7
"117488","엘프에스토","서울 서초구 방배동 740",5,0,1,217,55,14
"25658","엠그린","서울 강서구 염창동 241-24",18,0,1,248,44,18
"127514","엠브라운(도시형)","서울 영등포구 양평동4가 65-2",16,0,1,234,58,8
"452","엠브이","서울 서초구 반포동 46",154,0,1,397,27,146
"126588","엠시티","서울 중랑구 상봉동 104-4",20,0,1,335,54,11
"102449","엠씨케이(MCK)파크힐","서울 서대문구 홍제동 312-243",18,0,1,276,50,26
"13511","엠아이디그린","서울 종로구 창신동 601",129,0,9,0,0,56
"131771","엠제이스위트","서울 양천구 신정동 88-27",29,0,1,240,49,36
"120631","엠제이타운(도시형)","서울 양천구 목동 605-17",18,0,1,346,59,14
"127467","엠제이파크(도시형)","서울 영등포구 양평동1가 217-14",16,0,1,299,57,12
"135658","엠카운티(도시형)","서울 송파구 문정동 21-3",28,0,1,196,56,20
"119825","엠케이더유앤미","서울 영등포구 당산동4가 32-13",14,0,1,249,48,10
"125492","엠케이타워(도시형)","서울 금천구 시흥동 998-9",29,0,1,394,55,16
"108259","엠타워","서울 강서구 화곡동 899-29",56,0,1,591,58,10
"127399","엠파크","서울 송파구 가락동 166-17",8,0,1,359,56,4
"129026","엠펠리체","서울 양천구 목동 713-14",24,0,2,249,49,16
"11022","여명","서울 강서구 염창동 242-10",18,0,1,249,46,20
"3795","여의","서울 영등포구 신길동 1-8",17,0,1,268,58,14
"126056","여의나루더명남더블레스(도시형)","서울 영등포구 당산동 121-72",32,0,2,550,59,22
"8776","여의도금호리첸시아","서울 영등포구 여의도동 61",248,0,2,799,37,623
"121067","여의도더리브스타일(도시형)","서울 영등포구 영등포동1가 94-2",185,0,1,443,58,119
"126606","여의도디앤써밋(도시형)","서울 영등포구 영등포동2가 94-154",48,0,3,610,37,24
"106001","여의도리버뷰(도시형)","서울 영등포구 신길동 4942",125,0,1,199,51,30
"118396","여의도명남더블레스(도시형)","서울 영등포구 영등포동1가 79-3",34,0,1,359,52,17
"120044","여의도시티뷰","서울 영등포구 영등포동7가 29-53",12,0,1,395,59,10
"106018","여의도시티아이(도시형)","서울 영등포구 영등포동1가 113-1",88,0,1,749,59,33
"105621","여의도의아침(도시형)","서울 영등포구 영등포동1가 29",70,0,1,356,49,14
"22447","여의도자이","서울 영등포구 여의도동 47",580,0,4,549,20,1129
"123411","여의도투웨니퍼스트","서울 영등포구 영등포동1가 92-4",16,0,1,528,58,9
"127819","여의리버파크","서울 영등포구 영등포동7가 94-61",18,0,1,399,55,12
"134302","여의시티파크","서울 영등포구 영등포동3가 24-6",32,0,2,556,58,24
"123936","여정(도시형)","서울 마포구 도화동 185-19",21,0,1,195,52,7
"12950","여흥레이크빌","서울 송파구 송파동 31",50,0,1,697,36,91
"105346","역산아이지아","서울 은평구 응암동 89-12",19,0,1,398,59,19
"102665","역삼(리츠빌)","서울 강남구 역삼동 787-4",15,0,1,227,49,19
"24081","역삼2차아이파크","서울 강남구 역삼동 765-32",150,0,3,273,19,200
"23222","역삼골든베리힐","서울 강남구 역삼동 667-1",14,0,1,289,52,20
"104157","역삼그린비","서울 강남구 역삼동 656-32",12,0,1,247,44,17
"22647","역삼노블카운티","서울 강남구 역삼동 794-24",16,0,1,221,54,18
"138690","역삼더하이브(도시형)","서울 강남구 역삼동 673-9",14,0,1,190,59,8
"3315","역삼디오빌","서울 강남구 역삼동 720-25",457,0,1,966,44,338
"24863","역삼디오슈페리움","서울 강남구 역삼동 832-5",60,0,1,745,55,122
"13814","역삼래미안","서울 강남구 역삼동 757",1050,0,12,276,18,1066
"329","역삼럭키","서울 강남구 도곡동 963",1094,0,10,248,18,1077
"22320","역삼롯데캐슬노블","서울 강남구 역삼동 835-68",117,0,2,249,21,317
"14197","역삼르비앙","서울 강남구 역삼동 835-12",12,0,1,255,51,21
"110420","역삼미까사(도시형)","서울 강남구 역삼동 744-3",29,0,1,199,57,13
"14386","역삼브라운스톤","서울 강남구 역삼동 747-5",48,0,1,283,31,48
"136239","역삼센트럴2차아이파크","서울 강남구 역삼동 712-5",67,0,1,0,0,48
"127482","역삼센트럴아이파크","서울 강남구 역삼동 712-3번지 외 4필지",499,44,5,299,20,903
"133567","역삼스톤엘리시온(아,도시형)","서울 강남구 역삼동 790-9",19,0,1,289,49,16
"26441","역삼엔스위트","서울 강남구 역삼동 656-30",24,0,2,0,0,34
"18566","역삼예명","서울 강남구 역삼동 664-5",15,0,1,237,50,21
"23999","역삼우성","서울 강남구 역삼동 633-11",12,0,1,195,36,17
"363","역삼우성","서울 강남구 도곡동 934-10",390,0,2,185,13,468
"15206","역삼우성빌라트","서울 강남구 역삼동 797-12",19,0,1,267,47,23
"14295","역삼우정에쉐르1","서울 강남구 역삼동 826-29",69,0,1,548,57,69
"17795","역삼우정에쉐르2","서울 강남구 역삼동 707-18",70,0,1,545,59,54
"19457","역삼우정에쉐르3","서울 강남구 역삼동 707-15",45,0,1,548,59,49
"17527","역삼월드메르디앙","서울 강남구 역삼동 795-41",93,0,1,232,25,119
"100667","역삼이안애","서울 강남구 역삼동 777-2",30,0,2,0,0,38
"109227","역삼자이","서울 강남구 역삼동 711-3",408,51,3,299,14,615
"9517","역삼카이스","서울 강남구 역삼동 836-35",19,0,1,297,33,24
"16459","역삼칼라","서울 강남구 역삼동 607-17",19,0,1,256,46,18
"10294","역삼트레벨","서울 강남구 역삼동 766-8",45,0,1,241,49,34
"14142","역삼푸르지오","서울 강남구 역삼동 754-1",738,0,11,283,20,753
"27333","역삼프라임","서울 강남구 역삼동 664-21",19,0,2,237,49,34
"24071","역삼프리마빌","서울 강남구 역삼동 727-11",19,0,1,287,58,29
"24783","역삼프리우스","서울 강남구 역삼동 636-33",27,0,2,0,0,33
"100318","역삼하나빌","서울 강남구 역삼동 681-26",77,0,1,799,59,62
"3054","역삼한스빌","서울 강남구 역삼동 836",216,0,1,376,37,154
"13813","역삼e-편한세상","서울 강남구 역삼동 755-4",840,0,12,282,19,852
"104666","역삼EG소울리더(도시형)","서울 강남구 역삼동 828-28",99,0,1,247,49,36
"17805","역삼IPARK","서울 강남구 역삼동 713-11",541,0,7,273,16,914
"12688","역촌","서울 은평구 역촌동 1-30",19,0,1,272,59,0
"11669","역촌맨션","서울 은평구 갈현동 467-2",84,0,2,0,0,0
"126669","역촌빌라트","서울 은평구 역촌동 37-53",10,0,1,263,59,11
"102489","역촌센트레빌","서울 은평구 역촌동 232",400,0,7,223,19,477
"106268","역촌월드","서울 은평구 역촌동 19-3",19,0,1,282,59,18
"136226","역촌팰리스","서울 은평구 역촌동 1-28",8,0,1,299,58,4
"112764","연서노벨","서울 은평구 갈현동 463-16",18,0,1,248,38,20
"120011","연세","서울 은평구 신사동 11-22",10,0,1,229,58,10
"108206","연세2차","서울 강남구 청담동 102-6",13,0,1,399,32,16
"15220","연세리버빌","서울 강남구 청담동 102-7",19,0,1,362,43,40
"103309","연세리버빌3차","서울 강남구 청담동 104",19,0,1,379,43,43
"3177","연세리버빌6차","서울 광진구 광장동 184-1",19,0,1,335,43,29
"103051","연세리버테라스","서울 강남구 청담동 102",19,0,1,344,48,67
"103141","연세힐하우스I","서울 강남구 청담동 102-2",18,0,1,304,56,40
"103812","연세힐하우스II","서울 강남구 청담동 102-5",6,0,1,237,49,17
"113180","연승카운티","서울 강북구 수유동 50-30",12,0,1,333,58,12
"121155","연신내역메트하임(도시형)","서울 은평구 대조동 197-3",94,0,1,499,59,50
"105560","연우","서울 서대문구 연희동 187-118",19,0,1,212,31,29
"123010","연우넥스트뷰(도시형)","서울 강서구 화곡동 1107-3",24,0,1,798,59,12
"3761","연지토성","서울 송파구 풍납동 400-5",49,0,1,259,36,60
"101930","연지프로빌","서울 양천구 목동 405-300",19,0,1,287,59,25
"134102","연지프로빌2차","서울 양천구 목동 405-9",24,0,3,205,52,23
"23161","연합파크빌","서울 중랑구 중화동 331-64",17,0,1,169,32,17
"3491","연화","서울 서대문구 연희동 89-9",32,0,1,0,0,0
"120221","연흥","서울 양천구 신월동 538-4",19,0,1,261,55,17
"15658","연희","서울 관악구 봉천동 685-72",114,0,5,89,29,0
"15983","연희궁","서울 서대문구 연희동 196-1",48,0,1,0,0,0
"114085","연희노블레스(도시형)","서울 서대문구 연희동 136-12",23,0,2,243,49,15
"3487","연희대우","서울 서대문구 연희동 739",562,0,7,299,19,637
"125551","연희미다스파크(도시형)","서울 서대문구 연희동 142-21",47,0,6,249,48,35
"102828","연희베벌리힐즈","서울 서대문구 홍은동 304",14,0,1,200,32,47
"106451","연희브라운스톤(도시형)","서울 서대문구 연희동 194-30",38,0,1,358,33,30
"17236","연희상가","서울 서대문구 연희동 188-41",41,0,1,0,0,0
"23970","연희선명","서울 서대문구 연희동 703-32",35,0,2,194,37,36
"3393","연희성원","서울 서대문구 연희동 740",581,0,8,270,22,732
"118242","연희아트빌","서울 서대문구 연희동 91-2",10,0,1,171,41,13
"105575","연희에스엠","서울 서대문구 연희동 705-4",12,0,1,199,43,12
"108287","연희웨스트팰리스(도시형)","서울 서대문구 연희동 746",89,0,1,249,26,26
"1157","연희임광","서울 서대문구 연희동 738",212,0,2,392,29,224
"106000","연희자이엘라(도시형)","서울 서대문구 연희동 745",186,0,1,249,31,50
"122904","연희타워","서울 은평구 응암동 589-1",16,0,1,484,59,11
"117666","연희타워(도시형)","서울 동대문구 용두동 130-12",26,0,1,539,59,13
"114768","연희파크푸르지오","서울 서대문구 연희동 747",396,35,5,249,20,482
"243","염광","서울 노원구 중계동 445",791,0,5,384,27,700
"8370","염광","서울 중랑구 망우동 178-1",233,0,11,92,24,0
"3299","염리삼성래미안","서울 마포구 염리동 520",574,0,9,258,21,704
"14231","염리세양청마루","서울 마포구 염리동 522",88,0,1,247,23,88
"26914","염창강변월드메르디앙","서울 강서구 염창동 240-1",164,0,3,238,25,231
"906","염창길훈","서울 강서구 염창동 294",115,0,2,279,25,173
"869","염창동아1차","서울 강서구 염창동 292",778,0,5,316,26,784
"870","염창동아3차","서울 강서구 염창동 258-1",570,0,8,376,30,708
"12844","염창롯데캐슬","서울 강서구 염창동 272-11",284,0,5,209,25,450
"23147","염창보람2차","서울 강서구 염창동 271-4",102,0,2,0,0,115
"23148","염창보람3차","서울 강서구 염창동 301",52,0,1,245,25,59
"25953","염창예성그린캐슬","서울 강서구 염창동 242-8",35,0,1,245,23,40
"38","염창우성1차","서울 강서구 염창동 66-9",339,0,4,209,23,0
"39","염창우성2차","서울 강서구 염창동 287-1",186,0,1,213,18,0
"40","염창우성3차","서울 강서구 염창동 272-28",196,0,2,290,26,196
"9240","염창월드메르디앙","서울 강서구 염창동 297",168,0,5,282,25,175
"133724","염창하이츠","서울 강서구 염창동 248-7",10,0,1,358,46,10
"11565","염창한화꿈에그린1차","서울 강서구 염창동 281-22",422,0,7,247,17,508
"18982","염창한화꿈에그린2차","서울 강서구 염창동 302",163,0,3,249,25,184
"41","염창현대2차","서울 강서구 염창동 249-11",106,0,1,234,24,83
"27824","염창힐스테이트","서울 강서구 염창동 306",135,0,2,248,29,160
"12858","영광","서울 금천구 시흥동 992-12",19,0,1,297,57,28
"104476","영남","서울 강북구 수유동 192-61",19,0,1,378,54,36
"104316","영남타운","서울 양천구 신월동 547-7",11,0,1,368,59,6
"105927","영동하이츠(도시형)","서울 양천구 신월동 223-16",10,0,1,227,48,8
"494","영동한양1차","서울 강남구 압구정동 490",936,0,10,211,17,561
"109149","영등포(도시형)","서울 영등포구 영등포동2가 29-58",28,0,1,399,56,12
"103690","영등포대성그랑그루(도시형)","서울 영등포구 영등포동4가 103",147,0,1,399,57,64
"8875","영등포브라운스톤","서울 영등포구 영등포동7가 202",118,0,1,294,16,134
"967","영등포삼환","서울 영등포구 영등포동8가 76-1",520,0,7,369,30,608
"104960","영등포아트자이","서울 영등포구 도림동 821",836,147,8,249,16,1191
"3457","영등포푸르지오","서울 영등포구 영등포동 647",2462,0,31,249,16,2554
"9116","영등포현대프라자","서울 영등포구 영등포동5가 49-1",115,0,1,460,53,161
"127633","영등포휴젠느","서울 영등포구 영등포동5가 88",26,0,2,0,0,20
"102543","영림","서울 양천구 신정동 929-26",18,0,1,357,58,16
"24080","영무예다음","서울 강남구 삼성동 122-7",45,0,2,246,34,68
"15512","영상","서울 강동구 암사동 446-3",19,0,2,239,42,25
"124833","영스테이(도시형)","서울 성북구 상월곡동 54-1",21,21,1,199,55,5
"23609","영우","서울 중랑구 면목동 157-3",19,0,1,283,59,19
"8452","영일","서울 영등포구 영등포동 618-83",90,0,2,0,0,0
"107972","영지아트","서울 서초구 방배동 1-106",15,0,1,282,42,29
"112147","영진","서울 영등포구 신길동 2365",54,0,1,0,0,0
"117388","영진","서울 도봉구 쌍문동 143-52",14,0,1,280,59,12
"12897","영진","서울 마포구 서교동 485-14",48,0,1,0,0,0
"3508","영진","서울 서초구 방배동 836-4",18,0,1,180,21,26
"23255","영진파크빌","서울 강동구 성내동 437-26",17,0,1,262,46,22
"24365","영진해가든","서울 강동구 암사동 485-1",25,0,2,0,0,26
"108155","영진힐탑","서울 금천구 독산동 887-4",14,0,1,283,43,13
"122380","영창하모니","서울 도봉구 창동 582-21",26,0,2,0,0,32
"3755","영풍","서울 송파구 오금동 133-16",44,0,1,336,49,59
"8358","영풍","서울 마포구 구수동 41-4",19,0,2,173,32,27
"3320","영풍마드레빌","서울 강동구 성내동 593",132,0,1,299,25,135
"3357","영풍마드레빌","서울 구로구 오류동 342",627,0,12,276,20,669
"9414","영풍마드레빌","서울 중랑구 신내동 801",260,0,5,302,17,296
"122189","영풍타운","서울 금천구 독산동 297-19",16,0,1,249,59,12
"124781","영하우스(도시형)","서울 성북구 하월곡동 15-16",10,0,1,198,55,3
"3192","영화","서울 구로구 개봉동 475",372,0,2,365,21,454
"109256","영화(도시형)","서울 은평구 대조동 6-25",14,0,1,471,55,5
"128386","영화노블레스(도시형)","서울 은평구 대조동 15-122",26,0,1,499,59,9
"108186","영화빌리지","서울 은평구 신사동 29-27",8,0,1,299,59,6
"13245","영화아이닉스","서울 구로구 개봉동 488",212,0,2,305,16,253
"9639","영화참마음","서울 구로구 구로동 1268",125,0,1,246,22,147
"116350","영화타워(도시형)","서울 은평구 불광동 484-59",16,0,1,413,59,4
"118714","영화타워(도시형)","서울 은평구 대조동 5-7",29,0,1,498,49,3
"128603","예가채(도시형)","서울 강서구 등촌동 516-18",49,0,4,199,56,40
"126751","예가채Ⅰ(도시형)","서울 강서구 화곡동 1105-9",12,0,1,392,59,9
"112056","예가채Ⅱ(도시형)","서울 강서구 화곡동 1105-10",16,0,1,439,59,12
"108399","예가크레시아","서울 은평구 대조동 6-13",34,0,1,496,59,23
"118281","예건네스빌","서울 성동구 옥수동 365-11",15,0,1,199,47,16
"126055","예건네스빌(도시형)","서울 강동구 천호동 167-175",20,0,1,378,53,12
